"game_id","player_id","player_name","team_id","min","pts","reb","ast","fg_pct","fg3_pct","ft_pct","plus_minus","usg_pct","ts_pct","time_collected"
"0042400401","1630169","Tyrese Haliburton",NULL,"PT18M37.03S",6,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1630167","Obi Toppin",NULL,"PT14M24.98S",6,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1641767","Ben Sheppard",NULL,"PT05M23.00S",3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","204456","T.J. McConnell",NULL,"PT11M14.97S",9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1631097","Bennedict Mathurin",NULL,"PT06M34.00S",0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1628418","Thomas Bryant",NULL,"PT01M26.99S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1628396","Tony Bradley",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1642277","Johnny Furphy",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1630543","Isaiah Jackson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","201949","James Johnson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1641716","Jarace Walker",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:25.300309"
"0042400401","1629652","Luguentz Dort",NULL,"PT18M04.00S",9,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1631114","Jalen Williams",NULL,"PT16M49.00S",7,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1631096","Chet Holmgren",NULL,"PT12M25.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1641717","Cason Wallace",NULL,"PT15M36.03S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1628983","Shai Gilgeous-Alexander",NULL,"PT19M50.00S",19,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1627936","Alex Caruso",NULL,"PT13M01.00S",7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1628392","Isaiah Hartenstein",NULL,"PT07M30.97S",7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1630198","Isaiah Joe",NULL,"PT06M45.97S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1630598","Aaron Wiggins",NULL,"PT05M08.99S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1629026","Kenrich Williams",NULL,"PT00M39.01S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1642349","Ajay Mitchell",NULL,"PT04M10.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1631172","Ousmane Dieng",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1641794","Dillon Jones",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1631119","Jaylin Williams",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1642260","Nikola Topić",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1630174","Aaron Nesmith",NULL,"PT16M29.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1627783","Pascal Siakam",NULL,"PT18M45.00S",8,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1626167","Myles Turner",NULL,"PT13M23.03S",5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1629614","Andrew Nembhard",NULL,"PT13M41.97S",4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1630169","Tyrese Haliburton",NULL,"PT18M37.03S",6,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1630167","Obi Toppin",NULL,"PT14M24.98S",6,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1641767","Ben Sheppard",NULL,"PT05M23.00S",3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","204456","T.J. McConnell",NULL,"PT11M14.97S",9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1631097","Bennedict Mathurin",NULL,"PT06M34.00S",0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1628418","Thomas Bryant",NULL,"PT01M26.99S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1628396","Tony Bradley",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1642277","Johnny Furphy",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1630543","Isaiah Jackson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","201949","James Johnson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1641716","Jarace Walker",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:45:55.647344"
"0042400401","1629652","Luguentz Dort",NULL,"PT18M04.00S",9,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1631114","Jalen Williams",NULL,"PT16M49.00S",7,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1631096","Chet Holmgren",NULL,"PT12M25.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1641717","Cason Wallace",NULL,"PT15M36.03S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1628983","Shai Gilgeous-Alexander",NULL,"PT19M50.00S",19,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1627936","Alex Caruso",NULL,"PT13M01.00S",7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1628392","Isaiah Hartenstein",NULL,"PT07M30.97S",7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1630198","Isaiah Joe",NULL,"PT06M45.97S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1630598","Aaron Wiggins",NULL,"PT05M08.99S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1629026","Kenrich Williams",NULL,"PT00M39.01S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1642349","Ajay Mitchell",NULL,"PT04M10.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1631172","Ousmane Dieng",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1641794","Dillon Jones",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1631119","Jaylin Williams",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1642260","Nikola Topić",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1630174","Aaron Nesmith",NULL,"PT16M29.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1627783","Pascal Siakam",NULL,"PT18M45.00S",8,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1626167","Myles Turner",NULL,"PT13M23.03S",5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1629614","Andrew Nembhard",NULL,"PT13M41.97S",4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1630169","Tyrese Haliburton",NULL,"PT18M37.03S",6,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1630167","Obi Toppin",NULL,"PT14M24.98S",6,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1641767","Ben Sheppard",NULL,"PT05M23.00S",3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","204456","T.J. McConnell",NULL,"PT11M14.97S",9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1631097","Bennedict Mathurin",NULL,"PT06M34.00S",0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1628418","Thomas Bryant",NULL,"PT01M26.99S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1628396","Tony Bradley",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1642277","Johnny Furphy",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1630543","Isaiah Jackson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","201949","James Johnson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1641716","Jarace Walker",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:26.180038"
"0042400401","1629652","Luguentz Dort",NULL,"PT18M04.00S",9,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1631114","Jalen Williams",NULL,"PT16M49.00S",7,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1631096","Chet Holmgren",NULL,"PT12M25.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1641717","Cason Wallace",NULL,"PT15M36.03S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1628983","Shai Gilgeous-Alexander",NULL,"PT19M50.00S",19,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1627936","Alex Caruso",NULL,"PT13M01.00S",7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1628392","Isaiah Hartenstein",NULL,"PT07M30.97S",7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1630198","Isaiah Joe",NULL,"PT06M45.97S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1630598","Aaron Wiggins",NULL,"PT05M08.99S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1629026","Kenrich Williams",NULL,"PT00M39.01S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1642349","Ajay Mitchell",NULL,"PT04M10.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1631172","Ousmane Dieng",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1641794","Dillon Jones",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1631119","Jaylin Williams",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1642260","Nikola Topić",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1630174","Aaron Nesmith",NULL,"PT16M29.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1627783","Pascal Siakam",NULL,"PT18M45.00S",8,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1626167","Myles Turner",NULL,"PT13M23.03S",5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1629614","Andrew Nembhard",NULL,"PT13M41.97S",4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1630169","Tyrese Haliburton",NULL,"PT18M37.03S",6,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1630167","Obi Toppin",NULL,"PT14M24.98S",6,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1641767","Ben Sheppard",NULL,"PT05M23.00S",3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","204456","T.J. McConnell",NULL,"PT11M14.97S",9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1631097","Bennedict Mathurin",NULL,"PT06M34.00S",0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1628418","Thomas Bryant",NULL,"PT01M26.99S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1628396","Tony Bradley",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1642277","Johnny Furphy",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1630543","Isaiah Jackson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","201949","James Johnson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1641716","Jarace Walker",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:46:56.575874"
"0042400401","1629652","Luguentz Dort",NULL,"PT18M04.00S",9,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1631114","Jalen Williams",NULL,"PT16M49.00S",7,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1631096","Chet Holmgren",NULL,"PT12M25.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1641717","Cason Wallace",NULL,"PT15M36.03S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1628983","Shai Gilgeous-Alexander",NULL,"PT19M50.00S",19,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1627936","Alex Caruso",NULL,"PT13M01.00S",7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1628392","Isaiah Hartenstein",NULL,"PT07M30.97S",7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1630198","Isaiah Joe",NULL,"PT06M45.97S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1630598","Aaron Wiggins",NULL,"PT05M08.99S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1629026","Kenrich Williams",NULL,"PT00M39.01S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1642349","Ajay Mitchell",NULL,"PT04M10.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1631172","Ousmane Dieng",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1641794","Dillon Jones",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1631119","Jaylin Williams",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1642260","Nikola Topić",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1630174","Aaron Nesmith",NULL,"PT16M29.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1627783","Pascal Siakam",NULL,"PT18M45.00S",8,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1626167","Myles Turner",NULL,"PT13M23.03S",5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1629614","Andrew Nembhard",NULL,"PT13M41.97S",4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1630169","Tyrese Haliburton",NULL,"PT18M37.03S",6,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1630167","Obi Toppin",NULL,"PT14M24.98S",6,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1641767","Ben Sheppard",NULL,"PT05M23.00S",3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","204456","T.J. McConnell",NULL,"PT11M14.97S",9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1631097","Bennedict Mathurin",NULL,"PT06M34.00S",0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1628418","Thomas Bryant",NULL,"PT01M26.99S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1628396","Tony Bradley",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1642277","Johnny Furphy",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1630543","Isaiah Jackson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","201949","James Johnson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1641716","Jarace Walker",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:27.063001"
"0042400401","1629652","Luguentz Dort",NULL,"PT18M04.00S",9,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1631114","Jalen Williams",NULL,"PT16M49.00S",7,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1631096","Chet Holmgren",NULL,"PT12M25.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1641717","Cason Wallace",NULL,"PT15M36.03S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1628983","Shai Gilgeous-Alexander",NULL,"PT19M50.00S",19,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1627936","Alex Caruso",NULL,"PT13M01.00S",7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1628392","Isaiah Hartenstein",NULL,"PT07M30.97S",7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1630198","Isaiah Joe",NULL,"PT06M45.97S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1630598","Aaron Wiggins",NULL,"PT05M08.99S",2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1629026","Kenrich Williams",NULL,"PT00M39.01S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1642349","Ajay Mitchell",NULL,"PT04M10.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1631172","Ousmane Dieng",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1641794","Dillon Jones",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1631119","Jaylin Williams",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1642260","Nikola Topić",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1630174","Aaron Nesmith",NULL,"PT16M29.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1627783","Pascal Siakam",NULL,"PT18M45.00S",8,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1626167","Myles Turner",NULL,"PT13M23.03S",5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1629614","Andrew Nembhard",NULL,"PT13M41.97S",4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1630169","Tyrese Haliburton",NULL,"PT18M37.03S",6,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1630167","Obi Toppin",NULL,"PT14M24.98S",6,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1641767","Ben Sheppard",NULL,"PT05M23.00S",3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","204456","T.J. McConnell",NULL,"PT11M14.97S",9,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1631097","Bennedict Mathurin",NULL,"PT06M34.00S",0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1628418","Thomas Bryant",NULL,"PT01M26.99S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1628396","Tony Bradley",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1642277","Johnny Furphy",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1630543","Isaiah Jackson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","201949","James Johnson",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1641716","Jarace Walker",NULL,"PT00M00.00S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:47:57.480927"
"0042400401","1629652","Luguentz Dort",NULL,"PT18M04.00S",9,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:48:28.520478"
"0042400401","1631114","Jalen Williams",NULL,"PT16M49.00S",7,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:48:28.520478"
"0042400401","1631096","Chet Holmgren",NULL,"PT12M25.03S",4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:48:28.520478"
"0042400401","1641717","Cason Wallace",NULL,"PT15M36.03S",0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:48:28.520478"
"0042400401","1628983","Shai Gilgeous-Alexander",NULL,"PT19M50.00S",19,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:48:28.520478"
"0042400401","1627936","Alex Caruso",NULL,"PT13M01.00S",7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-05 21:48:28.520478"
